CODIGO,MUNICIPIO,OBS_REGISTROS,AÑOS_PRESENTES,NOTA_PANEL,PROM_AUTONOMIA_FISCAL,PROM_DEPENDENCIA_FCM,PROM_TRANSFERENCIAS_SOBRE_INGRESOS,PROM_IMPUESTOS_SOBRE_INGRESOS,PROM_GASTO_CORRIENTE_SOBRE_GASTO_TOTAL,PROM_SERV_COMUNITARIOS_SOBRE_GASTO_TOTAL,PROM_DISPONIBILIDAD_PRESUP_X_HAB,PROM_IPPP,GRUPO_FIGEM_MODAL_2016_2024,CAMBIOS_GRUPO_FIGEM_2016_2024,GRUPO_FIGEM_2024,MONTO_FIGEM_PROM_2016_2024,MONTO_FIGEM_2024,NOTA_MATCH_FIGEM,LOG_PROM_DISPONIBILIDAD_PRESUP_X_HAB,LOG_PROM_IPPP,CLUSTER_FINAL,Z_PROM_DEPENDENCIA_FCM,Z_PROM_TRANSFERENCIAS_SOBRE_INGRESOS,Z_PROM_GASTO_CORRIENTE_SOBRE_GASTO_TOTAL,Z_PROM_SERV_COMUNITARIOS_SOBRE_GASTO_TOTAL,Z_LOG_PROM_DISPONIBILIDAD_PRESUP_X_HAB,Z_LOG_PROM_IPPP,DISTANCIA_CENTROIDE,NOMBRE_CLUSTER
2104,TALTAL,9,9,OK,0.5212318248033235,0.3263280520820195,0.4059746690479613,0.1399054545552662,0.5796306257036711,0.1148638378619971,448.5911111111111,232.6933333333333,3,0,3,14068527.875,0,,6.108338527723699,5.454009714536865,2,-0.7412520156896869,1.888114391750316,-2.611403852854574,-1.1540982785644807,0.13657036070584708,1.185044376762671,2.7540951510783303,Mayor holgura fiscal y capacidad propia
2201,CALAMA,9,9,OK,0.385839328192392,0.1300929740821197,0.4409100591111654,0.2312729355507908,0.8109389075789453,0.3302239493929586,279.2111111111111,106.1277777777778,2,0,2,99983216.85944638,128743797,,5.635543287331942,4.674022306829395,4,-1.769514608873788,2.1753142672300565,0.4498167974587235,0.5022984285729952,-0.5185828758819411,0.20649508613323214,1.2813621747011597,Alta transferencia y orientación a servicios comunitarios
2202,OLLAGÜE,9,9,OK,0.2388256764317867,0.5774476475318784,0.1944771836133022,0.1586126139174862,0.8511602563607477,0.1839012591027055,10666.00777777778,2546.094444444444,5,0,5,65203761.54381184,92257545,,9.274910871769098,7.84270855495333,3,0.5746028714612544,0.14941757539247633,0.9821212289131026,-0.6231115679825999,4.52449549796341,4.181835777135566,4.3225996876858055,Alta disponibilidad por habitante y baja escala relativa
2203,SAN PEDRO DE ATACAMA,9,9,OK,0.2738342473124697,0.4420591451002074,0.3486954234091973,0.1090647872998966,0.7630327163491282,0.3256085636721086,1210.971111111111,299.21,4,0,4,42312031.2829129,0,,7.1000033306282795,5.704482229770474,3,-0.13482652320473432,1.417228216291432,-0.18419172433580142,0.4668001663561027,1.510722107019523,1.4992798370817206,2.136512346546255,Alta disponibilidad por habitante y baja escala relativa
2301,TOCOPILLA,9,9,OK,0.3326990532797651,0.4684585888828262,0.2104474045314341,0.154495163986273,0.8395099067657864,0.1911902788573642,268.0133333333333,83.98111111111112,3,0,3,13637146.25,0,,5.594760944668391,4.442429009573078,1,0.0035053224530914,0.2807069484543884,0.8279361280843506,-0.5670496155901722,-0.5750950433257571,-0.08405506186312607,1.1872689795835494,Dependencia fiscal intermedia y operación corriente alta
2302,MARÍA ELENA,9,9,OK,0.5691972156156289,0.2086996306569819,0.3755100051579862,0.3372426586246904,0.6864219212686711,0.3325280157317272,1128.296666666667,586.2866666666666,4,0,4,46784426.40094076,88840265,,7.029350299044286,6.375513059506701,2,-1.3576194199247402,1.637667848577226,-1.198087751040434,0.5200196670578382,1.4128180708480973,2.3411354054412747,2.4704456084539603,Mayor holgura fiscal y capacidad propia
3101,COPIAPÓ,9,9,OK,0.4561268372078857,0.2950958773054664,0.1654296212044667,0.2728905344687995,0.7181419206264731,0.4950763308597243,209.3277777777778,94.60333333333334,2,0,2,71393467.0,146989896,,5.348667160423373,4.560207686952985,4,-0.9049071448024032,-0.089379137388306,-0.7782933698155228,1.7702256221659685,-0.9161076540251923,0.06370660718757015,2.2328668813258923,Alta transferencia y orientación a servicios comunitarios
3102,CALDERA,9,9,OK,0.2283568938562792,0.5969499678840727,0.09775276248152157,0.1194642336452328,0.835130220007835,0.4125308301059658,548.9733333333334,124.0177777777778,3,0,3,64707294.55555555,0,,6.309869792202604,4.828455949411902,1,0.6767941142443855,-0.6457429095667573,0.7699737091140951,1.1353443776051217,0.4158326055786615,0.4002429978368397,1.794925222280933,Dependencia fiscal intermedia y operación corriente alta
3103,TIERRA AMARILLA,9,9,OK,0.6339409747253223,0.2080009533440247,0.19298533599954,0.4625597320554359,0.7431625139864717,0.1874471159166696,580.6688888888889,364.1166666666667,4,0,4,57943631.33333334,88980822,,6.365901366400471,5.900216937213399,2,-1.3612804562335523,0.13715326552983834,-0.44716144295256566,-0.5958393609388795,0.4934756612837573,1.7448428515960126,1.1034229498960233,Mayor holgura fiscal y capacidad propia
3201,CHAÑARAL,9,9,OK,0.3282586687759629,0.3581566011734048,0.3134372737793318,0.158127044959741,0.6231496011603036,0.4495885058271132,488.6388888888889,158.5977777777778,3,0,3,86555965.16435722,0,,6.1936681579638435,5.072656761220639,4,-0.5744719131740089,1.1273749710572005,-2.035457391844776,1.420365645482076,0.2548117867031728,0.7066101632618922,2.1547010169842884,Alta transferencia y orientación a servicios comunitarios
3202,DIEGO DE ALMAGRO,9,9,OK,0.4839349247613343,0.2573164281516259,0.4329835277485357,0.1877728423896556,0.6265825300777471,0.1463332277250117,489.9,237.2211111111111,4,0,4,63982002.44444445,89642826,,6.196240441064007,5.473199280664492,2,-1.1028696841808865,2.110151152800393,-1.9900247216094646,-0.9120581283520357,0.25837620413913476,1.2091190427587124,2.604690650136788,Mayor holgura fiscal y capacidad propia
3301,VALLENAR,9,9,OK,0.3418438858457672,0.4461203719864884,0.1716984221753393,0.1435656891111297,0.8121163372378228,0.2932453977850361,226.5166666666667,76.90444444444444,3,0,3,117302895.0832985,121490850,,5.427223495780877,4.355483004451341,1,-0.1135458850427924,-0.03784403630643301,0.4653993436469785,0.2178857270627148,-0.8072519952387381,-0.1931349659669733,0.8135883854235367,Dependencia fiscal intermedia y operación corriente alta
3302,ALTO DEL CARMEN,9,9,OK,0.2358209244435675,0.4924547722764494,0.3424438208605476,0.05674800808671918,0.5861382177277891,0.3577401453006388,722.9188888888889,168.3055555555555,5,0,5,33007399.1647044,0,,6.584679354188248,5.131705103459262,4,0.12924419653380417,1.365834501486109,-2.52527993663965,0.7139334243501896,0.7966367224538324,0.7806904789688857,2.898236337747321,Alta transferencia y orientación a servicios comunitarios
3303,FREIRINA,9,9,OK,0.2125262261482034,0.5325271556194865,0.2937480374229937,0.07911108639063161,0.7780671164514648,0.2393880245520913,475.1777777777778,100.9266666666667,4,0,4,17645302.55555556,0,,6.1657912672305315,4.624253600464359,1,0.33922160338356083,0.9655119942992179,0.014779171497327138,-0.19634685781082414,0.21618272780063333,0.14405672901642608,1.6789835483618647,Dependencia fiscal intermedia y operación corriente alta
3304,HUASCO,9,9,OK,0.3773105428716108,0.419653913187956,0.1399492351787857,0.2482301438304222,0.7646781439610637,0.2692999732044776,418.4188888888889,155.7788888888889,4,0,4,46147839.29290437,87570583,,6.038870155338453,5.054836461663699,1,-0.2522288862368655,-0.298850498106244,-0.16241551752030653,0.033714563032909636,0.04030790897099446,0.6842533388850718,1.468058447712557,Dependencia fiscal intermedia y operación corriente alta
4101,LA SERENA,9,9,OK,0.3448231629393344,0.1638840327909228,0.3956792744303427,0.2445077691652909,0.8405282112648105,0.3036128591389484,297.6388888888889,102.0433333333333,2,0,2,0.0,0,,5.699235114029118,4.635149611729277,4,-1.5924510481256537,1.8034771214394525,0.8414127521613055,0.29762486132447685,-0.4303249941607382,0.1577265446937264,1.4469579555241456,Alta transferencia y orientación a servicios comunitarios
4102,COQUIMBO,9,9,OK,0.4738992271544447,0.363053601850997,0.1361807630781397,0.2207696236528097,0.7793588868985961,0.3744333547304241,214.1244444444445,103.4144444444444,2,0,2,99270619.82386377,0,,5.3712166720504815,4.648368022625678,1,-0.5488118595949653,-0.3298306794093963,0.03187494660820379,0.8423257108069944,-0.884860754175412,0.1743099747313206,1.488844611153788,Dependencia fiscal intermedia y operación corriente alta
4103,ANDACOLLO,9,9,OK,0.2852559062385884,0.5274837129227932,0.1313299523693652,0.1817012724258559,0.8316277459804113,0.3503266135169991,356.8288888888889,99.05444444444444,3,0,3,52324086.0,0,,5.8800549081419815,4.605714482276432,1,0.3127942005015953,-0.3697086435316052,0.7236206527816086,0.6569138140454541,-0.17976267197234172,0.12079809589949916,1.0386532617124102,Dependencia fiscal intermedia y operación corriente alta
4104,LA HIGUERA,9,9,OK,0.3368675945267451,0.3379372462729257,0.1558594444004822,0.1516341219403013,0.6714484077737334,0.06774535558496504,1186.348888888889,384.8977777777778,5,0,5,35849103.875,93981918,,7.079478276349654,5.955572509982753,2,-0.6804203833169816,-0.16805447438757362,-1.396252850650505,-1.5165001102415179,1.4822805014512452,1.8142903271969946,1.5363622929364245,Mayor holgura fiscal y capacidad propia
4105,PAIGUANO,9,9,OK,0.156785670545826,0.6254868551345762,0.1560040670542389,0.08343213994947701,0.7915590862529572,0.259917466700933,902.3588888888888,160.0844444444444,4,0,4,36390840.22222222,85477340,,6.806119915088377,5.081928727137531,3,0.8263260632959208,-0.1668655479701119,0.19333696560174635,-0.03844899950746798,1.1034873160962815,0.7182424993497052,1.250503826481646,Alta disponibilidad por habitante y baja escala relativa
4106,VICUÑA,9,9,OK,0.230085643391712,0.5929482061452601,0.1356051929248014,0.0915099252975705,0.8183347927262751,0.4382329277962568,309.5344444444444,70.54222222222222,4,0,4,32453212.875,87819332,,5.73829482740924,4.270287796001809,1,0.6558250706625929,-0.33456237629526353,0.5476967183884875,1.3330266209791606,-0.37619987729201965,-0.30001837199316805,1.4122999098976918,Dependencia fiscal intermedia y operación corriente alta
4201,ILLAPEL,9,9,OK,0.2245492647484918,0.5836158419733466,0.1280044884235018,0.1047188055627446,0.7977850137107044,0.4127067344803778,244.5777777777778,54.80555555555556,3,0,3,0.0,0,,5.503613710818462,4.021873426358824,1,0.606923920665572,-0.3970469050891962,0.27573322719036175,1.136697308862799,-0.7013979333745749,-0.6116717433094778,1.2008194289084566,Dependencia fiscal intermedia y operación corriente alta
4202,CANELA,9,9,OK,0.2609045241541479,0.5591948822185508,0.157116825994235,0.1189812137735283,0.7682718779895055,0.2862235491525991,399.7922222222222,103.1722222222222,5,0,5,39091070.77777778,0,,5.993443143949185,4.646045512419508,1,0.47895923840054055,-0.15771768305640504,-0.11485469206948422,0.16387866479800997,-0.022640384492215997,0.17139622164727109,0.9197195127600957,Dependencia fiscal intermedia y operación corriente alta
4203,LOS VILOS,9,9,OK,0.2077627359139633,0.6408754137199292,0.1008900862031818,0.1142884397612713,0.8603469113993694,0.3730688339572079,429.53,87.81222222222222,4,0,4,31695247.375,0,,6.06501700785095,4.4865242781645716,1,0.9069613876101015,-0.6199513274327001,1.1037008709541842,0.8318307881423065,0.07653965072023838,-0.028734433127407512,1.4894417747193796,Dependencia fiscal intermedia y operación corriente alta
4204,SALAMANCA,9,9,OK,0.3683701988879678,0.351072427138206,0.2272799481784249,0.222103197355764,0.6455140357558627,0.1801824810092129,318.4555555555555,114.2444444444445,5,0,5,0.0,0,,5.766618157899026,4.74705547632829,2,-0.6115926524335041,0.4190853787703794,-1.739478067362901,-0.651713762441208,-0.3369521859955646,0.2981203553354842,1.9589333652759868,Mayor holgura fiscal y capacidad propia
4301,OVALLE,9,9,OK,0.2760158420775156,0.5537387057673535,0.09789345599939812,0.1639787586196609,0.792772429819089,0.4552556166266113,219.3344444444444,60.46666666666667,3,0,3,85193727.97827289,0,,5.395146594035208,4.1184950224543835,1,0.450369130027658,-0.6445862841292896,0.2093948099229896,1.4639530284962343,-0.8517010171471873,-0.49045312697733584,1.54277128716569,Dependencia fiscal intermedia y operación corriente alta
4302,COMBARBALÁ,9,9,OK,0.1141399515329021,0.6734684194159511,0.1867551997530418,0.04025936041685817,0.8078007833586568,0.4012634635527059,335.8055555555555,37.90777777777778,5,0,5,79283930.51401657,0,,5.8195057773495735,3.661194173511953,1,1.077747206833884,0.08593602275742464,0.40828568327416787,1.0486838130081932,-0.26366571418222906,-1.0641693394635308,1.5068997683219354,Dependencia fiscal intermedia y operación corriente alta
4303,MONTE PATRIA,9,9,OK,0.1457081726696435,0.7105811173199102,0.1087521626611924,0.05929570160985419,0.8627701735944586,0.3644278226959946,243.5188888888889,35.62777777777777,5,0,5,78875742.84263135,93021179,,5.499292561100179,3.600806908223089,1,1.2722160009747696,-0.5553180894563169,1.1357712326921647,0.7653702792873329,-0.7073857585087024,-1.1399294287002937,1.6457590652912535,Dependencia fiscal intermedia y operación corriente alta
4304,PUNITAQUI,9,9,OK,0.1634233024444916,0.5935943385691654,0.160318385018456,0.08658293091960145,0.7788342695282225,0.2772749667124218,342.3544444444444,55.97111111111111,5,0,5,42252115.71171588,0,,5.83876327933836,4.042544316744472,1,0.6592107742203714,-0.13139802979265724,0.024931963353645694,0.09505253733137836,-0.23698055815972988,-0.585738651411229,0.5388544893537034,Dependencia fiscal intermedia y operación corriente alta
4305,RÍO HURTADO,8,8,REVISAR FALTANTES,0.1400884241308934,0.5638372757326924,0.2067807545796325,0.06821709319588878,0.7292599414990336,0.1590223090632872,721.37375,100.58375,5,0,5,68572589.75,94497785,,6.5825426642332605,4.620883581407583,3,0.5032851623998913,0.25056383547697364,-0.6311533071693927,-0.8144627454563621,0.793675907242506,0.1398288020975691,1.5675350246534525,Alta disponibilidad por habitante y baja escala relativa
